term,log_odds,corpus 1,corpus 2,count 1,count 2
democrats,-10.509052443865242,democrat_2024,democrat_2020,201,487
believe,-8.070696812135834,democrat_2024,democrat_2020,9,145
support,-6.92573598122842,democrat_2024,democrat_2020,93,221
democrats believe,-6.388775153711226,democrat_2024,democrat_2020,4,104
public,-6.220891270288856,democrat_2024,democrat_2020,58,153
ensure,-5.995400954436597,democrat_2024,democrat_2020,44,127
president trump,-5.22913873630564,democrat_2024,democrat_2020,4,60
color,-5.220795669821556,democrat_2024,democrat_2020,8,58
covid,-5.0974114520981475,democrat_2024,democrat_2020,10,58
democrats support,-4.896802281497868,democrat_2024,democrat_2020,7,51
including,-4.873059129060156,democrat_2024,democrat_2020,121,213
students,-4.860488147808533,democrat_2024,democrat_2020,26,79
trump administration,-4.71347856363773,democrat_2024,democrat_2020,2,59
health,-4.6611595683278,democrat_2024,democrat_2020,166,266
pandemic,-4.624005730031542,democrat_2024,democrat_2020,29,80
covid pandemic,-4.530029579167378,democrat_2024,democrat_2020,3,45
use,-4.287568690201245,democrat_2024,democrat_2020,29,75
schools,-4.236629125428141,democrat_2024,democrat_2020,21,62
workers,-4.224130031367074,democrat_2024,democrat_2020,75,139
public health,-4.016501618494044,democrat_2024,democrat_2020,2,37
rural,-3.848479933337425,democrat_2024,democrat_2020,9,38
federal,-3.7681624565411274,democrat_2024,democrat_2020,99,162
education,-3.7402454252875015,democrat_2024,democrat_2020,42,86
society,-3.6902128150470555,democrat_2024,democrat_2020,4,29
rights,-3.6380362613854573,democrat_2024,democrat_2020,57,105
racial,-3.5966830944482235,democrat_2024,democrat_2020,9,35
policy,-3.5966830944482235,democrat_2024,democrat_2020,9,35
policies,-3.553933948756398,democrat_2024,democrat_2020,15,44
people color,-3.3662211559996997,democrat_2024,democrat_2020,2,24
low income,-3.3265608249051084,democrat_2024,democrat_2020,20,49
democrats committed,-3.2921675067308827,democrat_2024,democrat_2020,4,24
income,-3.27498614655485,democrat_2024,democrat_2020,38,74
needs,-3.246733365057738,democrat_2024,democrat_2020,7,28
universal,-3.216463932718629,democrat_2024,democrat_2020,3,22
gender,-3.2128930366946977,democrat_2024,democrat_2020,11,34
disparities,-3.2030352472539927,democrat_2024,democrat_2020,4,23
native,-3.156640567956437,democrat_2024,democrat_2020,22,50
foreign,-3.1151692457756543,democrat_2024,democrat_2020,11,33
high quality,-3.107364660685556,democrat_2024,democrat_2020,6,25
recession,-3.013129053314297,democrat_2024,democrat_2020,4,21
rates,-2.96087181768023,democrat_2024,democrat_2020,5,22
recognize,-2.959259851001089,democrat_2024,democrat_2020,12,33
educational,-2.9488256226396588,democrat_2024,democrat_2020,3,19
obama,-2.9488256226396588,democrat_2024,democrat_2020,3,19
effective,-2.9428126295640054,democrat_2024,democrat_2020,7,25
programs,-2.921009809751454,democrat_2024,democrat_2020,46,80
diplomacy,-2.911672750480168,democrat_2024,democrat_2020,4,20
st,-2.911672750480168,democrat_2024,democrat_2020,4,20
measures,-2.8780606283341728,democrat_2024,democrat_2020,0,19
science,-2.85411621518613,democrat_2024,democrat_2020,5,21
early,-2.8504622917687956,democrat_2024,democrat_2020,3,18
equitable,-2.8475641930607023,democrat_2024,democrat_2020,2,17
obama biden,-2.8201574407662626,democrat_2024,democrat_2020,0,18
native american,-2.8053496499180075,democrat_2024,democrat_2020,4,19
quality,-2.775013420502848,democrat_2024,democrat_2020,25,50
higher,-2.769252548772272,democrat_2024,democrat_2020,8,25
party,-2.756552666773278,democrat_2024,democrat_2020,2,16
diversity,-2.756552666773278,democrat_2024,democrat_2020,2,16
democrats recognize,-2.756552666773278,democrat_2024,democrat_2020,2,16
outcomes,-2.7467237388788517,democrat_2024,democrat_2020,3,17
substance,-2.742618561648325,democrat_2024,democrat_2020,5,20
substance use,-2.742618561648325,democrat_2024,democrat_2020,5,20
enforce,-2.742618561648325,democrat_2024,democrat_2020,5,20
commit,-2.742618561648325,democrat_2024,democrat_2020,5,20
american people,-2.70051993540806,democrat_2024,democrat_2020,15,35
enact,-2.6938943196768386,democrat_2024,democrat_2020,0,16
st century,-2.6936913336079336,democrat_2024,democrat_2020,4,18
tools,-2.674034948761956,democrat_2024,democrat_2020,6,21
based,-2.6490366889586703,democrat_2024,democrat_2020,26,50
transparency,-2.637013182931783,democrat_2024,democrat_2020,3,16
foreign policy,-2.6246473693221612,democrat_2024,democrat_2020,0,15
international,-2.607144509432548,democrat_2024,democrat_2020,17,37
disability,-2.6047358234595515,democrat_2024,democrat_2020,7,22
areas,-2.5874291205956763,democrat_2024,democrat_2020,13,31
significantly,-2.5761605918724357,democrat_2024,democrat_2020,4,17
increase,-2.573294607245523,democrat_2024,democrat_2020,41,69
incentivize,-2.5564970476208764,democrat_2024,democrat_2020,2,14
gender identity,-2.5564970476208764,democrat_2024,democrat_2020,2,14
existing,-2.5564970476208764,democrat_2024,democrat_2020,2,14
competitive,-2.5564970476208764,democrat_2024,democrat_2020,2,14
greater,-2.550582692806794,democrat_2024,democrat_2020,0,14
especially,-2.5293924287626233,democrat_2024,democrat_2020,12,29
communities color,-2.520631521463813,democrat_2024,democrat_2020,3,15
tribes,-2.520631521463813,democrat_2024,democrat_2020,3,15
democratic,-2.4759322077529426,democrat_2024,democrat_2020,13,30
racism,-2.470994005802914,democrat_2024,democrat_2020,0,13
evidence,-2.470994005802914,democrat_2024,democrat_2020,0,13
approaches,-2.470994005802914,democrat_2024,democrat_2020,0,13
educators,-2.4521376500241265,democrat_2024,democrat_2020,4,16
access,-2.448813606136928,democrat_2024,democrat_2020,72,106
rural areas,-2.445792402584207,democrat_2024,democrat_2020,2,13
create,-2.4404230091856083,democrat_2024,democrat_2020,16,34
american,-2.4129386817327596,democrat_2024,democrat_2020,142,188
encourage,-2.3967530917470734,democrat_2024,democrat_2020,3,14
identity,-2.3967530917470734,democrat_2024,democrat_2020,3,14
low,-2.3852206393632476,democrat_2024,democrat_2020,35,59
increase funding,-2.385009780062316,democrat_2024,democrat_2020,0,12
indian,-2.3752010969874036,democrat_2024,democrat_2020,5,17
human,-2.361464893411292,democrat_2024,democrat_2020,13,29
human rights,-2.3565063853931503,democrat_2024,democrat_2020,7,20
transportation,-2.3565063853931503,democrat_2024,democrat_2020,7,20
restore,-2.351680279946042,democrat_2024,democrat_2020,11,26
citizens,-2.3492271367182718,democrat_2024,democrat_2020,9,23
better,-2.330589564709591,democrat_2024,democrat_2020,16,33
orientation,-2.326560893228763,democrat_2024,democrat_2020,2,12
decision,-2.326560893228763,democrat_2024,democrat_2020,2,12
mobilize,-2.326560893228763,democrat_2024,democrat_2020,2,12
option,-2.326560893228763,democrat_2024,democrat_2020,2,12
higher education,-2.326560893228763,democrat_2024,democrat_2020,2,12
sexual orientation,-2.326560893228763,democrat_2024,democrat_2020,2,12
anti,-2.320902870857965,democrat_2024,democrat_2020,4,15
detention,-2.2915379560100226,democrat_2024,democrat_2020,0,11
childhood,-2.2915379560100226,democrat_2024,democrat_2020,0,11
believe united,-2.2915379560100226,democrat_2024,democrat_2020,0,11
school,-2.2760795797332927,democrat_2024,democrat_2020,29,50
urban,-2.264393973942884,democrat_2024,democrat_2020,3,13
discriminatory,-2.264393973942884,democrat_2024,democrat_2020,3,13
disabilities,-2.2490862172455324,democrat_2024,democrat_2020,37,60
sustainable,-2.2244435127536426,democrat_2024,democrat_2020,7,19
efficiency,-2.1974355602951823,democrat_2024,democrat_2020,2,11
provisions,-2.1974355602951823,democrat_2024,democrat_2020,2,11
forced,-2.1974355602951823,democrat_2024,democrat_2020,2,11
units,-2.189185663024837,democrat_2024,democrat_2020,0,10
english,-2.189185663024837,democrat_2024,democrat_2020,0,10
inequities,-2.189185663024837,democrat_2024,democrat_2020,0,10
pandemic president,-2.189185663024837,democrat_2024,democrat_2020,0,10
orientation gender,-2.189185663024837,democrat_2024,democrat_2020,0,10
systemic,-2.189185663024837,democrat_2024,democrat_2020,0,10
reverse,-2.181614833474069,democrat_2024,democrat_2020,4,14
agreements,-2.181614833474069,democrat_2024,democrat_2020,4,14
disease,-2.181614833474069,democrat_2024,democrat_2020,4,14
civil,-2.175179962447403,democrat_2024,democrat_2020,17,33
domestic,-2.174572463653253,democrat_2024,democrat_2020,12,26
resources,-2.1669675653370355,democrat_2024,democrat_2020,20,37
indigenous,-2.1609999149128796,democrat_2024,democrat_2020,6,17
status,-2.1605753306367586,democrat_2024,democrat_2020,10,23
century,-2.1605753306367586,democrat_2024,democrat_2020,10,23
essential,-2.1605753306367586,democrat_2024,democrat_2020,10,23
necessary,-2.122369976745917,democrat_2024,democrat_2020,3,12
net,-2.122369976745917,democrat_2024,democrat_2020,3,12
broadband,-2.122369976745917,democrat_2024,democrat_2020,3,12
robust,-2.122369976745917,democrat_2024,democrat_2020,3,12
united,-2.0974853023497193,democrat_2024,democrat_2020,73,102
improve,-2.095294723704525,democrat_2024,democrat_2020,19,35
retirement,-2.0864945706710025,democrat_2024,democrat_2020,7,18
testing,-2.0761391740058843,democrat_2024,democrat_2020,0,9
communities democrats,-2.0761391740058843,democrat_2024,democrat_2020,0,9
income students,-2.0761391740058843,democrat_2024,democrat_2020,0,9
democrats oppose,-2.0761391740058843,democrat_2024,democrat_2020,0,9
waste,-2.0761391740058843,democrat_2024,democrat_2020,0,9
priorities,-2.0761391740058843,democrat_2024,democrat_2020,0,9
rights democrats,-2.0761391740058843,democrat_2024,democrat_2020,0,9
energy efficiency,-2.0761391740058843,democrat_2024,democrat_2020,0,9
reaffirm,-2.0761391740058843,democrat_2024,democrat_2020,0,9
impacts climate,-2.0761391740058843,democrat_2024,democrat_2020,0,9
united nations,-2.0761391740058843,democrat_2024,democrat_2020,0,9
primary,-2.0761391740058843,democrat_2024,democrat_2020,0,9
immediately,-2.056702154000506,democrat_2024,democrat_2020,2,10
workers rights,-2.056702154000506,democrat_2024,democrat_2020,2,10
held,-2.056702154000506,democrat_2024,democrat_2020,2,10
peoples,-2.056702154000506,democrat_2024,democrat_2020,2,10
services,-2.0509476170894465,democrat_2024,democrat_2020,38,59
colleges,-2.033282289161887,democrat_2024,democrat_2020,4,13
efforts,-2.032167728615033,democrat_2024,democrat_2020,31,50
best,-2.017087283462656,democrat_2024,democrat_2020,8,19
address,-1.9997882014657313,democrat_2024,democrat_2020,25,42
people,-1.9727587381313538,democrat_2024,democrat_2020,154,193
scientific,-1.9692401256694732,democrat_2024,democrat_2020,3,11
democrats protect,-1.9692401256694732,democrat_2024,democrat_2020,3,11
oversight,-1.9692401256694732,democrat_2024,democrat_2020,3,11
native americans,-1.9692401256694732,democrat_2024,democrat_2020,3,11
safe,-1.9564450233076511,democrat_2024,democrat_2020,23,39
pacific islander,-1.949978117301519,democrat_2024,democrat_2020,0,8
served,-1.949978117301519,democrat_2024,democrat_2020,0,8
mechanisms,-1.949978117301519,democrat_2024,democrat_2020,0,8
recent,-1.949978117301519,democrat_2024,democrat_2020,0,8
aggressively,-1.949978117301519,democrat_2024,democrat_2020,0,8
disorder,-1.949978117301519,democrat_2024,democrat_2020,0,8
federal state,-1.949978117301519,democrat_2024,democrat_2020,0,8
bankruptcy,-1.949978117301519,democrat_2024,democrat_2020,0,8
democrats increase,-1.949978117301519,democrat_2024,democrat_2020,0,8
asian american,-1.949978117301519,democrat_2024,democrat_2020,0,8
resort,-1.949978117301519,democrat_2024,democrat_2020,0,8
profound,-1.949978117301519,democrat_2024,democrat_2020,0,8
americans disabilities,-1.949978117301519,democrat_2024,democrat_2020,0,8
crises,-1.949978117301519,democrat_2024,democrat_2020,0,8
islander,-1.949978117301519,democrat_2024,democrat_2020,0,8
contract,-1.949978117301519,democrat_2024,democrat_2020,0,8
zero,-1.9460912972129452,democrat_2024,democrat_2020,5,14
forces,-1.9460912972129452,democrat_2024,democrat_2020,5,14
maintain,-1.9460912972129452,democrat_2024,democrat_2020,5,14
fully,-1.9421518120531287,democrat_2024,democrat_2020,7,17
institutions,-1.9056231253709006,democrat_2024,democrat_2020,18,32
union jobs,-1.9021737182895624,democrat_2024,democrat_2020,2,9
scientists,-1.9021737182895624,democrat_2024,democrat_2020,2,9
operations,-1.9021737182895624,democrat_2024,democrat_2020,2,9
black americans,-1.9021737182895624,democrat_2024,democrat_2020,2,9
root,-1.9021737182895624,democrat_2024,democrat_2020,2,9
work congress,-1.9021737182895624,democrat_2024,democrat_2020,2,9
receive,-1.9021737182895624,democrat_2024,democrat_2020,2,9
space,-1.9021737182895624,democrat_2024,democrat_2020,2,9
aggressive,-1.9021737182895624,democrat_2024,democrat_2020,2,9
committed,-1.8799159080360544,democrat_2024,democrat_2020,22,37
facilities,-1.8747279368278766,democrat_2024,democrat_2020,4,12
market,-1.8747279368278766,democrat_2024,democrat_2020,4,12
democrats fight,-1.8747279368278766,democrat_2024,democrat_2020,4,12
place,-1.8733831845215214,democrat_2024,democrat_2020,8,18
race,-1.8733831845215214,democrat_2024,democrat_2020,8,18
able,-1.8707548159072394,democrat_2024,democrat_2020,13,25
government,-1.8653770008671915,democrat_2024,democrat_2020,34,52
growing,-1.8650103477872517,democrat_2024,democrat_2020,6,15
employers,-1.8650103477872517,democrat_2024,democrat_2020,6,15
treatment,-1.8646142250537876,democrat_2024,democrat_2020,16,29
defense,-1.8101847790504566,democrat_2024,democrat_2020,9,19
undermined,-1.8073759765296658,democrat_2024,democrat_2020,0,7
populations,-1.8073759765296658,democrat_2024,democrat_2020,0,7
quality health,-1.8073759765296658,democrat_2024,democrat_2020,0,7
collectively,-1.8073759765296658,democrat_2024,democrat_2020,0,7
segregation,-1.8073759765296658,democrat_2024,democrat_2020,0,7
health centers,-1.8073759765296658,democrat_2024,democrat_2020,0,7
wastewater,-1.8073759765296658,democrat_2024,democrat_2020,0,7
property,-1.8073759765296658,democrat_2024,democrat_2020,0,7
public services,-1.8073759765296658,democrat_2024,democrat_2020,0,7
revolution,-1.8073759765296658,democrat_2024,democrat_2020,0,7
use disorder,-1.8073759765296658,democrat_2024,democrat_2020,0,7
sufficient,-1.8073759765296658,democrat_2024,democrat_2020,0,7
forever,-1.8073759765296658,democrat_2024,democrat_2020,0,7
hivaids,-1.8073759765296658,democrat_2024,democrat_2020,0,7
green,-1.8073759765296658,democrat_2024,democrat_2020,0,7
recruit,-1.8073759765296658,democrat_2024,democrat_2020,0,7
ballot,-1.8073759765296658,democrat_2024,democrat_2020,0,7
committed ending,-1.8073759765296658,democrat_2024,democrat_2020,0,7
abuses,-1.8073759765296658,democrat_2024,democrat_2020,0,7
latinos,-1.8032294470125045,democrat_2024,democrat_2020,3,10
reflect,-1.8032294470125045,democrat_2024,democrat_2020,3,10
healthy,-1.8032294470125045,democrat_2024,democrat_2020,3,10
disaster,-1.8032294470125045,democrat_2024,democrat_2020,3,10
officials,-1.8032294470125045,democrat_2024,democrat_2020,3,10
partners,-1.8006192773922391,democrat_2024,democrat_2020,21,35
prioritize,-1.7908435618430352,democrat_2024,democrat_2020,7,16
repair,-1.7857186400208849,democrat_2024,democrat_2020,5,13
religious,-1.7857186400208849,democrat_2024,democrat_2020,5,13
sector,-1.7814633135708782,democrat_2024,democrat_2020,15,27
federal government,-1.7814633135708782,democrat_2024,democrat_2020,15,27
climate change,-1.7408620474121075,democrat_2024,democrat_2020,16,28
systems,-1.7389818085618072,democrat_2024,democrat_2020,13,24
service,-1.7358590235702154,democrat_2024,democrat_2020,27,42
professional,-1.7310044856023308,democrat_2024,democrat_2020,2,8
incarcerated,-1.7310044856023308,democrat_2024,democrat_2020,2,8
central,-1.7310044856023308,democrat_2024,democrat_2020,2,8
meaningful,-1.7310044856023308,democrat_2024,democrat_2020,2,8
gaps,-1.7310044856023308,democrat_2024,democrat_2020,2,8
value,-1.7310044856023308,democrat_2024,democrat_2020,2,8
cultural,-1.7310044856023308,democrat_2024,democrat_2020,2,8
join,-1.7310044856023308,democrat_2024,democrat_2020,2,8
meet,-1.7233042057955725,democrat_2024,democrat_2020,8,17
guarantee,-1.7233042057955725,democrat_2024,democrat_2020,8,17
reduce,-1.718257902282935,democrat_2024,democrat_2020,20,33
serve,-1.7048024505531245,democrat_2024,democrat_2020,6,14
living,-1.7048024505531245,democrat_2024,democrat_2020,6,14
disproportionately,-1.7048024505531245,democrat_2024,democrat_2020,6,14
make easier,-1.704541186116215,democrat_2024,democrat_2020,4,11
organize,-1.704541186116215,democrat_2024,democrat_2020,4,11
pre,-1.704541186116215,democrat_2024,democrat_2020,4,11
responsible,-1.704541186116215,democrat_2024,democrat_2020,4,11
profit,-1.704541186116215,democrat_2024,democrat_2020,4,11
health substance,-1.704541186116215,democrat_2024,democrat_2020,4,11
caregivers,-1.704541186116215,democrat_2024,democrat_2020,4,11
arms,-1.643592982993725,democrat_2024,democrat_2020,0,6
designed,-1.643592982993725,democrat_2024,democrat_2020,0,6
disparities health,-1.643592982993725,democrat_2024,democrat_2020,0,6
alike,-1.643592982993725,democrat_2024,democrat_2020,0,6
voter,-1.643592982993725,democrat_2024,democrat_2020,0,6
people people,-1.643592982993725,democrat_2024,democrat_2020,0,6
learners,-1.643592982993725,democrat_2024,democrat_2020,0,6
publicly,-1.643592982993725,democrat_2024,democrat_2020,0,6
demand,-1.643592982993725,democrat_2024,democrat_2020,0,6
inequality,-1.643592982993725,democrat_2024,democrat_2020,0,6
democrats invest,-1.643592982993725,democrat_2024,democrat_2020,0,6
health services,-1.643592982993725,democrat_2024,democrat_2020,0,6
typical,-1.643592982993725,democrat_2024,democrat_2020,0,6
bad,-1.643592982993725,democrat_2024,democrat_2020,0,6
use force,-1.643592982993725,democrat_2024,democrat_2020,0,6
proven,-1.643592982993725,democrat_2024,democrat_2020,0,6
students color,-1.643592982993725,democrat_2024,democrat_2020,0,6
endangered,-1.643592982993725,democrat_2024,democrat_2020,0,6
alaska,-1.643592982993725,democrat_2024,democrat_2020,0,6
dental,-1.643592982993725,democrat_2024,democrat_2020,0,6
assets,-1.643592982993725,democrat_2024,democrat_2020,0,6
spend,-1.643592982993725,democrat_2024,democrat_2020,0,6
care services,-1.643592982993725,democrat_2024,democrat_2020,0,6
agricultural,-1.643592982993725,democrat_2024,democrat_2020,0,6
individual,-1.643592982993725,democrat_2024,democrat_2020,0,6
technical,-1.643592982993725,democrat_2024,democrat_2020,0,6
support increased,-1.643592982993725,democrat_2024,democrat_2020,0,6
housing units,-1.643592982993725,democrat_2024,democrat_2020,0,6
programs democrats,-1.643592982993725,democrat_2024,democrat_2020,0,6
speech,-1.643592982993725,democrat_2024,democrat_2020,0,6
disabilities act,-1.643592982993725,democrat_2024,democrat_2020,0,6
colleges universities,-1.622121696049431,democrat_2024,democrat_2020,3,9
campaign,-1.622121696049431,democrat_2024,democrat_2020,3,9
universities,-1.622121696049431,democrat_2024,democrat_2020,3,9
management,-1.622121696049431,democrat_2024,democrat_2020,3,9
stronger,-1.622121696049431,democrat_2024,democrat_2020,3,9
economic development,-1.622121696049431,democrat_2024,democrat_2020,3,9
apply,-1.622121696049431,democrat_2024,democrat_2020,3,9
democrats work,-1.6149390341207206,democrat_2024,democrat_2020,5,12
immediate,-1.6149390341207206,democrat_2024,democrat_2020,5,12
